timestamp,BTC close(USD),BTC mktcap(USD),ETH close(USD),ETH mktcap(USD),BNB close(USD),BNB mktcap(USD),XRP close(USD),XRP mktcap(USD),ADA close(USD),ADA mktcap(USD),LTC close(USD),LTC mktcap(USD),XLM close(USD),XLM mktcap(USD),EOS close(USD),EOS mktcap(USD),QTUM close(USD),QTUM mktcap(USD),TRX close(USD),TRX mktcap(USD)
2019-12-08,7510.11,29856.897631,150.44,205301.6026,15.6121,1097781.57,0.22909,54256414.2,0.03872,53663032.5,45.56,131675.58673,0.0558,17858858.9,2.7401,2340671.54,1.743,346096.74,0.01461,582402238.6
2019-12-07,7488.21,31498.684173,147.14,140471.68588,15.6067,1249702.29,0.22699,46945345.8,0.03842,66153898.7,45.15,195130.20296,0.05541,19253806.7,2.7209,2008684.24,1.742,287325.565,0.01448,587611470.6
2019-12-06,7527.47,48189.087944,148.45,220674.68581,15.6666,1427720.75,0.22546,72738701.2,0.03825,66484772.9,45.28,273507.67563,0.05538,31384939.2,2.7249,4966177.0,1.748,693847.669,0.01468,805181928.8
2019-12-05,7389.0,59306.678855,148.1,299073.53972,15.6555,1705007.77,0.22118,93382862.7,0.03761,89419339.5,44.81,444840.89828,0.05539,39396623.0,2.6829,5983778.39,1.73,670632.412,0.01449,796587559.6
2019-12-04,7194.32,83147.149142,145.38,434430.62379,15.1,1491285.42,0.2139,110743259.9,0.03712,178443721.2,44.67,555313.52753,0.05467,52376850.1,2.6268,9969311.25,1.704,958676.735,0.01426,956347315.4
2019-12-03,7292.71,33149.477487,147.17,196329.22503,15.2542,1260422.82,0.21951,34655745.6,0.03775,82238797.2,44.75,323943.4612,0.05572,29630435.7,2.6944,3808248.25,1.753,398571.486,0.01519,289790028.9
2019-12-02,7294.28,46330.25604,148.65,233839.0973,15.1288,1205508.52,0.21914,65856138.9,0.03793,113838194.7,45.45,302502.05198,0.05565,33731722.7,2.6736,6764047.22,1.752,626347.229,0.01521,369389333.4
2019-12-01,7390.89,60769.342313,150.73,344178.14088,15.4297,1232843.2,0.22477,61721844.7,0.03956,140898160.3,47.45,313486.32183,0.05723,26189891.4,2.7737,7903879.51,1.783,796611.463,0.01591,577150091.2
2019-11-30,7541.89,46989.433619,151.37,226863.41299,15.7118,1435716.21,0.2255,48634883.0,0.04032,158312441.3,47.21,270874.56808,0.05726,31541499.8,2.7479,5427846.98,1.79,1084483.527,0.01548,393741522.2
2019-11-29,7739.68,60745.300873,154.57,328712.25558,16.2281,2034467.97,0.22998,59986942.5,0.04127,320180519.0,48.54,301668.56643,0.05898,44310991.8,2.7921,7619661.15,1.882,845578.76,0.01614,438650022.6
2019-11-28,7419.49,56933.981109,150.72,317714.56326,15.5333,1619471.91,0.22313,58823779.6,0.03901,151630807.2,46.79,267853.24107,0.05787,31978912.1,2.6237,5777457.59,1.802,1164667.318,0.0158,474043520.0
2019-11-27,7508.52,92452.87349,152.62,564796.4284,16.0888,2414012.37,0.224,119843833.4,0.03898,213560074.8,47.7,455880.87524,0.05863,68432602.6,2.6793,11937329.17,1.717,1189044.999,0.01607,1116968987.0
2019-11-26,7156.14,65722.39769,147.47,354023.04298,15.3564,1658330.79,0.2206,87574733.7,0.03669,136411368.4,46.91,310692.28241,0.05748,49403461.9,2.6113,8901454.41,1.665,738369.461,0.01528,831547196.9
2019-11-25,7109.57,119645.735197,145.69,749675.41303,15.1457,3066863.34,0.21731,227026861.8,0.03576,296320438.5,45.47,571324.21757,0.05727,90335956.8,2.518,16105065.42,1.616,1774804.248,0.01418,1023411768.1
2019-11-24,6903.28,67890.206483,139.96,352319.21558,14.9964,2155053.88,0.21989,95589320.7,0.03498,214169176.2,43.86,419517.52854,0.05546,75274935.6,2.4115,13216373.12,1.605,1010809.938,0.0137,705534601.2
2019-11-23,7311.57,50449.894755,151.84,369721.0996,16.232,1941371.46,0.23407,86883225.5,0.03798,126837221.7,48.1,301729.20885,0.06145,88039138.1,2.6755,9045674.22,1.744,1801759.391,0.01503,607691921.3
2019-11-22,7268.23,126603.140259,149.56,977977.23794,15.485,3361932.03,0.23,176993164.6,0.03699,328051482.2,47.32,924579.32624,0.05916,116361418.6,2.6127,23716364.58,1.66,2449780.904,0.01439,1349371704.5
2019-11-21,7627.74,58418.780261,161.01,473895.92992,16.7985,1724139.73,0.24345,113065484.5,0.03837,167159483.4,50.61,442743.26376,0.06072,83836223.7,2.8184,12397552.7,1.786,1652565.781,0.01539,810190128.0
